Entity,Day,Total confirmed deaths due to COVID-19 per million people
Africa,2022-06-01,179.54863
Africa,2022-06-02,179.579
Africa,2022-06-03,179.60512
Africa,2022-06-04,179.6355
Africa,2022-06-05,179.66444
Africa,2022-06-06,179.67928
Africa,2022-06-07,179.704
Africa,2022-06-08,179.75415
Africa,2022-06-09,179.77675
Africa,2022-06-10,179.80075
Africa,2022-06-11,179.8177
Africa,2022-06-12,179.82689
Africa,2022-06-13,179.84172
Africa,2022-06-14,179.86362
Africa,2022-06-15,179.9067
Africa,2022-06-16,179.93071
Africa,2022-06-17,179.942
Africa,2022-06-18,179.95119
Africa,2022-06-19,180.00063
Africa,2022-06-20,180.02464
Africa,2022-06-21,180.04866
Africa,2022-06-22,180.06914
Africa,2022-06-23,180.11858
Africa,2022-06-24,180.1334
Africa,2022-06-25,180.15813
Africa,2022-06-26,180.17436
Africa,2022-06-27,180.20262
Africa,2022-06-28,180.21251
Africa,2022-06-29,180.2351
Africa,2022-06-30,180.26547
Africa,2022-07-01,180.2796
Africa,2022-07-02,180.29161
Africa,2022-07-03,180.29938
Africa,2022-07-04,180.34952
Africa,2022-07-05,180.37988
Africa,2022-07-06,180.40248
Africa,2022-07-07,180.42085
Africa,2022-07-08,180.45052
Africa,2022-07-09,180.4604
Africa,2022-07-10,180.47452
Africa,2022-07-11,180.54868
Africa,2022-07-12,180.5621
Africa,2022-07-13,180.57764
Africa,2022-07-14,180.59529
Africa,2022-07-15,180.60518
Africa,2022-07-16,180.63202
Africa,2022-07-17,180.63766
Africa,2022-07-18,180.73232
Africa,2022-07-19,180.75562
Africa,2022-07-20,180.76692
Africa,2022-07-21,180.77963
Africa,2022-07-22,180.7874
Africa,2022-07-23,180.80576
Africa,2022-07-24,180.81352
Africa,2022-07-25,180.89969
Africa,2022-07-26,180.9117
Africa,2022-07-27,180.93571
Africa,2022-07-28,180.94206
Africa,2022-07-29,180.95267
Africa,2022-07-30,180.97032
Africa,2022-07-31,180.97314
Africa,2022-08-01,181.0247
Africa,2022-08-02,181.02682
Africa,2022-08-03,181.03177
Africa,2022-08-04,181.04376
Africa,2022-08-05,181.05365
Africa,2022-08-06,181.06284
Africa,2022-08-07,181.0699
Africa,2022-08-08,181.10663
Africa,2022-08-09,181.10945
Africa,2022-08-10,181.11227
Africa,2022-08-11,181.11792
Africa,2022-08-12,181.1271
Africa,2022-08-13,181.13487
Africa,2022-08-14,181.14194
Africa,2022-08-15,181.1723
Africa,2022-08-16,181.1723
Africa,2022-08-17,181.24152
Africa,2022-08-18,181.24716
Africa,2022-08-19,181.25
Africa,2022-08-20,181.25777
Africa,2022-08-21,181.26059
Africa,2022-08-22,181.26694
Africa,2022-08-23,181.26836
Africa,2022-08-24,181.28955
Africa,2022-08-25,181.30367
Africa,2022-08-26,181.31285
Africa,2022-08-27,181.32204
Africa,2022-08-28,181.32204
Africa,2022-08-29,181.32698
Africa,2022-08-30,181.3291
Africa,2022-08-31,181.33263
Africa,2022-09-01,181.3531
Africa,2022-09-02,181.36441
Africa,2022-09-03,181.36723
Africa,2022-09-04,181.36794
Africa,2022-09-05,181.38559
Africa,2022-09-06,181.38701
Africa,2022-09-07,181.38701
Africa,2022-09-08,181.41597
Africa,2022-09-09,181.41597
Africa,2022-09-10,181.41667
Africa,2022-09-11,181.41737
Africa,2022-09-12,181.43575
Africa,2022-09-13,181.43645
Africa,2022-09-14,181.43715
Africa,2022-09-15,181.45763
Africa,2022-09-16,181.45905
Africa,2022-09-17,181.46187
Africa,2022-09-18,181.46541
Africa,2022-09-19,181.47246
Africa,2022-09-20,181.47246
Africa,2022-09-21,181.47246
Africa,2022-09-22,181.49365
Africa,2022-09-23,181.49435
Africa,2022-09-24,181.49507
Africa,2022-09-25,181.49507
Africa,2022-09-26,181.4993
Africa,2022-09-27,181.50002
Africa,2022-09-28,181.50284
Africa,2022-09-29,181.50778
Africa,2022-09-30,181.5212
Africa,2022-10-01,181.5219
Africa,2022-10-02,181.5219
Africa,2022-10-03,181.52896
Africa,2022-10-04,181.53038
Africa,2022-10-05,181.53178
Africa,2022-10-06,181.54309
Africa,2022-10-07,181.54521
Africa,2022-10-08,181.54521
Africa,2022-10-09,181.54591
Africa,2022-10-10,181.54733
Africa,2022-10-11,181.54874
Africa,2022-10-12,181.54945
Africa,2022-10-13,181.58688
Africa,2022-10-14,181.58829
Africa,2022-10-15,181.589
Africa,2022-10-16,181.5897
Africa,2022-10-17,181.59677
Africa,2022-10-18,181.59889
Africa,2022-10-19,181.6003
Africa,2022-10-20,181.60878
Africa,2022-10-21,181.6123
Africa,2022-10-22,181.613
Africa,2022-10-23,181.61372
Africa,2022-10-24,181.61583
Africa,2022-10-25,181.62007
Africa,2022-10-26,181.62077
Africa,2022-10-27,181.65962
Africa,2022-10-28,181.66032
Africa,2022-10-29,181.66032
Africa,2022-10-30,181.66032
Africa,2022-10-31,181.66315
Africa,2022-11-01,181.66386
Africa,2022-11-02,181.66457
Africa,2022-11-03,181.7013
Africa,2022-11-04,181.7013
Africa,2022-11-05,181.7027
Africa,2022-11-06,181.70694
Africa,2022-11-07,181.7147
Africa,2022-11-08,181.71825
Africa,2022-11-09,181.71825
Africa,2022-11-10,181.72601
Africa,2022-11-11,181.72601
Africa,2022-11-12,181.72601
Africa,2022-11-13,181.72742
Africa,2022-11-14,181.7359
Africa,2022-11-15,181.73943
Africa,2022-11-16,181.73943
Africa,2022-11-17,181.75992
Africa,2022-11-18,181.76344
Africa,2022-11-19,181.76414
Africa,2022-11-20,181.76486
Africa,2022-11-21,181.77333
Africa,2022-11-22,181.77615
Africa,2022-11-23,181.77686
Africa,2022-11-24,181.77686
Africa,2022-11-25,181.80017
Africa,2022-11-26,181.80229
Africa,2022-11-27,181.80511
Africa,2022-11-28,181.81006
Africa,2022-11-29,181.81076
Africa,2022-11-30,181.81076
Africa,2022-12-01,181.8369
Africa,2022-12-02,181.8383
Africa,2022-12-03,181.83972
Africa,2022-12-04,181.84113
Africa,2022-12-05,181.85173
Africa,2022-12-06,181.85243
Africa,2022-12-07,181.85313
Africa,2022-12-08,181.91458
Africa,2022-12-09,181.9167
Africa,2022-12-10,181.91882
Africa,2022-12-11,181.92023
Africa,2022-12-12,181.928
Africa,2022-12-13,181.93011
Africa,2022-12-14,181.93083
Africa,2022-12-15,181.94424
Africa,2022-12-16,181.94495
Africa,2022-12-17,181.94849
Africa,2022-12-18,181.94849
Africa,2022-12-19,181.9626
Africa,2022-12-20,181.96544
Africa,2022-12-21,181.96614
Africa,2022-12-22,181.96684
Africa,2022-12-23,181.96826
Africa,2022-12-24,181.96967
Africa,2022-12-25,181.97179
Africa,2022-12-26,181.97815
Africa,2022-12-27,181.97885
Africa,2022-12-28,181.97885
Africa,2022-12-29,181.97955
Africa,2022-12-30,181.98097
Africa,2022-12-31,181.9838
Africa,2023-01-01,181.98804
Africa,2023-01-02,181.99156
Africa,2023-01-03,181.99226
Africa,2023-01-04,181.99438
Africa,2023-01-05,181.99438
Africa,2023-01-06,181.99721
Africa,2023-01-07,181.99863
Africa,2023-01-08,181.99933
Africa,2023-01-09,182.0064
Africa,2023-01-10,182.0071
Africa,2023-01-11,182.0071
Africa,2023-01-12,182.00922
Africa,2023-01-13,182.01628
Africa,2023-01-14,182.0177
Africa,2023-01-15,182.0191
Africa,2023-01-16,182.02829
Africa,2023-01-17,182.03464
Africa,2023-01-18,182.03748
Africa,2023-01-19,182.03748
Africa,2023-01-20,182.0523
Africa,2023-01-21,182.05583
Africa,2023-01-22,182.0622
Africa,2023-01-23,182.0756
Africa,2023-01-24,182.07703
Africa,2023-01-25,182.07843
Africa,2023-01-26,182.07985
Africa,2023-01-27,182.07985
Africa,2023-01-28,182.08267
Africa,2023-01-29,182.0848
Africa,2023-01-30,182.09186
Africa,2023-01-31,182.0968
Africa,2023-02-01,182.10103
Africa,2023-02-02,182.10175
Africa,2023-02-03,182.10315
Africa,2023-02-04,182.10527
Africa,2023-02-05,182.10669
Africa,2023-02-06,182.11304
Africa,2023-02-07,182.11374
Africa,2023-02-08,182.11374
Africa,2023-02-09,182.11516
Africa,2023-02-10,182.11516
Africa,2023-02-11,182.11728
Africa,2023-02-12,182.1201
Africa,2023-02-13,182.13351
Africa,2023-02-14,182.13351
Africa,2023-02-15,182.13351
Africa,2023-02-16,182.13351
Africa,2023-02-17,182.13351
Africa,2023-02-18,182.13423
Africa,2023-02-19,182.13493
Africa,2023-02-20,182.13988
Africa,2023-02-21,182.14058
Africa,2023-02-22,182.14058
Africa,2023-02-23,182.1413
Africa,2023-02-24,182.14412
Africa,2023-02-25,182.14764
Africa,2023-02-26,182.14764
Africa,2023-02-27,182.15118
Africa,2023-02-28,182.15189
Africa,2023-03-01,182.15189
Africa,2023-03-02,182.15259
Africa,2023-03-03,182.15329
Africa,2023-03-04,182.15895
Africa,2023-03-05,182.16035
Africa,2023-03-06,182.16884
Africa,2023-03-07,182.16884
Africa,2023-03-08,182.16954
Africa,2023-03-09,182.16954
Africa,2023-03-10,182.16954
Africa,2023-03-11,182.17519
Africa,2023-03-12,182.17519
Africa,2023-03-13,182.17801
Africa,2023-03-14,182.18013
Africa,2023-03-15,182.18013
Africa,2023-03-16,182.18085
Africa,2023-03-17,182.18085
Africa,2023-03-18,182.18579
Africa,2023-03-19,182.1879
Africa,2023-03-20,182.19638
Africa,2023-03-21,182.19638
Africa,2023-03-22,182.19708
Africa,2023-03-23,182.19708
Africa,2023-03-24,182.19778
Africa,2023-03-25,182.20485
Africa,2023-03-26,182.20485
Africa,2023-03-27,182.21121
Africa,2023-03-28,182.21191
Africa,2023-03-29,182.21191
Africa,2023-03-30,182.21191
Africa,2023-03-31,182.21262
Africa,2023-04-01,182.21474
Africa,2023-04-02,182.21474
Africa,2023-04-03,182.21686
Africa,2023-04-04,182.21686
Africa,2023-04-05,182.21686
Africa,2023-04-06,182.21828
Africa,2023-04-07,182.21898
Africa,2023-04-08,182.22038
Africa,2023-04-09,182.2211
Africa,2023-04-10,182.22675
Africa,2023-04-11,182.22675
Africa,2023-04-12,182.22675
Africa,2023-04-13,182.22745
Africa,2023-04-14,182.22745
Africa,2023-04-15,182.23734
Africa,2023-04-16,182.23734
Africa,2023-04-17,182.2451
Africa,2023-04-18,182.2451
Africa,2023-04-19,182.2451
Africa,2023-04-20,182.24582
Africa,2023-04-21,182.24582
Africa,2023-04-22,182.24794
Africa,2023-04-23,182.24794
Africa,2023-04-24,182.25783
Africa,2023-04-25,182.25783
Africa,2023-04-26,182.25783
Africa,2023-04-27,182.25783
Africa,2023-04-28,182.25783
Africa,2023-04-29,182.25923
Africa,2023-04-30,182.25993
Africa,2023-05-01,182.27124
Africa,2023-05-02,182.27124
Africa,2023-05-03,182.27194
Africa,2023-05-04,182.27266
Africa,2023-05-05,182.27266
Africa,2023-05-06,182.27266
Africa,2023-05-07,182.27336
Africa,2023-05-08,182.28325
Africa,2023-05-09,182.28325
Africa,2023-05-10,182.28395
Africa,2023-05-11,182.28395
Africa,2023-05-12,182.28395
Africa,2023-05-13,182.28465
Africa,2023-05-14,182.28465
Africa,2023-05-15,182.2882
Africa,2023-05-16,182.2882
Africa,2023-05-17,182.2882
Africa,2023-05-18,182.2889
Africa,2023-05-19,182.2889
Africa,2023-05-20,182.2889
Africa,2023-05-21,182.2896
Africa,2023-05-22,182.29243
Africa,2023-05-23,182.29243
Africa,2023-05-24,182.29243
Africa,2023-05-25,182.29314
Africa,2023-05-26,182.29314
Africa,2023-05-27,182.29384
Africa,2023-05-28,182.29526
Africa,2023-05-29,182.3009
Africa,2023-05-30,182.3009
Africa,2023-05-31,182.3009
Africa,2023-06-01,182.3009
Africa,2023-06-02,182.3009
Africa,2023-06-03,182.3009
Africa,2023-06-04,182.3009
Africa,2023-06-05,182.30443
Africa,2023-06-06,182.30443
Africa,2023-06-07,182.30443
Africa,2023-06-08,182.30515
Africa,2023-06-09,182.30515
Africa,2023-06-10,182.30515
Africa,2023-06-11,182.30515
Africa,2023-06-12,182.31221
Africa,2023-06-13,182.31221
Africa,2023-06-14,182.31221
Africa,2023-06-15,182.31221
Africa,2023-06-16,182.31291
Africa,2023-06-17,182.31432
Africa,2023-06-18,182.31432
Africa,2023-06-19,182.31926
Africa,2023-06-20,182.31926
Africa,2023-06-21,182.31926
Africa,2023-06-22,182.31926
Africa,2023-06-23,182.32068
Africa,2023-06-24,182.32068
Africa,2023-06-25,182.32068
Africa,2023-06-26,182.3228
Africa,2023-06-27,182.3228
Africa,2023-06-28,182.3228
Africa,2023-06-29,182.3228
Africa,2023-06-30,182.3228
Africa,2023-07-01,182.3228
Africa,2023-07-02,182.3228
Africa,2023-07-03,182.32562
Africa,2023-07-04,182.32562
Africa,2023-07-05,182.32562
Africa,2023-07-06,182.32562
Africa,2023-07-07,182.32562
Africa,2023-07-08,182.32562
Africa,2023-07-09,182.32562
Africa,2023-07-10,182.32845
Africa,2023-07-11,182.32845
Africa,2023-07-12,182.32845
Africa,2023-07-13,182.32845
Africa,2023-07-14,182.32845
Africa,2023-07-15,182.32986
Africa,2023-07-16,182.33057
Africa,2023-07-17,182.33127
Africa,2023-07-18,182.33127
Africa,2023-07-19,182.33127
Africa,2023-07-20,182.33127
Africa,2023-07-21,182.33127
Africa,2023-07-22,182.33127
Africa,2023-07-23,182.33199
Africa,2023-07-24,182.33199
Africa,2023-07-25,182.33199
Africa,2023-07-26,182.33199
Africa,2023-07-27,182.33199
Africa,2023-07-28,182.33199
Africa,2023-07-29,182.33269
Africa,2023-07-30,182.33339
Africa,2023-07-31,182.33409
Africa,2023-08-01,182.33409
Africa,2023-08-02,182.33409
Africa,2023-08-03,182.33409
Africa,2023-08-04,182.33409
Africa,2023-08-05,182.33409
Africa,2023-08-06,182.33409
Africa,2023-08-07,182.33409
Africa,2023-08-08,182.33904
Africa,2023-08-09,182.33904
Africa,2023-08-10,182.33904
Africa,2023-08-11,182.33904
Africa,2023-08-12,182.33904
Africa,2023-08-13,182.33904
Africa,2023-08-14,182.33904
Africa,2023-08-15,182.33975
Africa,2023-08-16,182.33975
Africa,2023-08-17,182.33975
Africa,2023-08-18,182.33975
Africa,2023-08-19,182.34116
Africa,2023-08-20,182.34116
Africa,2023-08-21,182.34116
Africa,2023-08-22,182.34116
Africa,2023-08-23,182.34116
Africa,2023-08-24,182.34116
Africa,2023-08-25,182.34116
Africa,2023-08-26,182.34258
Africa,2023-08-27,182.34258
Africa,2023-08-28,182.34258
Africa,2023-08-29,182.34258
Africa,2023-08-30,182.34258
Africa,2023-08-31,182.34258
Africa,2023-09-01,182.34258
Africa,2023-09-02,182.34258
Africa,2023-09-03,182.34258
Africa,2023-09-04,182.34258
Africa,2023-09-05,182.34258
Africa,2023-09-06,182.34258
Africa,2023-09-07,182.34258
Africa,2023-09-08,182.34258
Africa,2023-09-09,182.34258
Africa,2023-09-10,182.34328
Africa,2023-09-11,182.34328
Africa,2023-09-12,182.3447
Africa,2023-09-13,182.3447
Africa,2023-09-14,182.3447
Africa,2023-09-15,182.3447
Africa,2023-09-16,182.3447
Africa,2023-09-17,182.3447
Africa,2023-09-18,182.3447
Africa,2023-09-19,182.34682
Africa,2023-09-20,182.34682
Africa,2023-09-21,182.34682
Africa,2023-09-22,182.34682
Africa,2023-09-23,182.34682
Africa,2023-09-24,182.34682
Africa,2023-09-25,182.34682
Africa,2023-09-26,182.34822
Africa,2023-09-27,182.34822
Africa,2023-09-28,182.34822
Africa,2023-09-29,182.34822
Africa,2023-09-30,182.34822
Africa,2023-10-01,182.34822
Africa,2023-10-02,182.35458
Africa,2023-10-03,182.35458
Africa,2023-10-04,182.35458
Africa,2023-10-05,182.35458
Africa,2023-10-06,182.35458
Africa,2023-10-07,182.35458
Africa,2023-10-08,182.35458
Africa,2023-10-09,182.35529
Africa,2023-10-10,182.35529
Africa,2023-10-11,182.35529
Africa,2023-10-12,182.35529
Africa,2023-10-13,182.35529
Africa,2023-10-14,182.35529
Africa,2023-10-15,182.35529
Africa,2023-10-16,182.35599
Africa,2023-10-17,182.35599
Africa,2023-10-18,182.35599
Africa,2023-10-19,182.35599
Africa,2023-10-20,182.35599
Africa,2023-10-21,182.35599
Africa,2023-10-22,182.35599
Africa,2023-10-23,182.3567
Africa,2023-10-24,182.3567
Africa,2023-10-25,182.3567
Africa,2023-10-26,182.3567
Africa,2023-10-27,182.3567
Africa,2023-10-28,182.3567
Africa,2023-10-29,182.3567
Africa,2023-10-30,182.35811
Africa,2023-10-31,182.35811
Africa,2023-11-01,182.35811
Africa,2023-11-02,182.35811
Africa,2023-11-03,182.35811
Africa,2023-11-04,182.35811
Africa,2023-11-05,182.35811
Africa,2023-11-06,182.36165
Africa,2023-11-07,182.36165
Africa,2023-11-08,182.36165
Africa,2023-11-09,182.36165
Africa,2023-11-10,182.36165
Africa,2023-11-11,182.36165
Africa,2023-11-12,182.36165
Africa,2023-11-13,182.36588
Africa,2023-11-14,182.36588
Africa,2023-11-15,182.36588
Africa,2023-11-16,182.36588
Africa,2023-11-17,182.36588
Africa,2023-11-18,182.36588
Africa,2023-11-19,182.36588
Africa,2023-11-20,182.36942
Africa,2023-11-21,182.36942
Africa,2023-11-22,182.36942
Africa,2023-11-23,182.36942
Africa,2023-11-24,182.36942
Africa,2023-11-25,182.36942
Africa,2023-11-26,182.36942
Africa,2023-11-27,182.37082
Africa,2023-11-28,182.37082
Africa,2023-11-29,182.37082
Africa,2023-11-30,182.37082
Africa,2023-12-01,182.37082
Africa,2023-12-02,182.37154
Africa,2023-12-03,182.37154
Africa,2023-12-04,182.37294
Africa,2023-12-05,182.37294
Africa,2023-12-06,182.37294
Africa,2023-12-07,182.37294
Africa,2023-12-08,182.37294
Africa,2023-12-09,182.37294
Africa,2023-12-10,182.37294
Africa,2023-12-11,182.37364
Africa,2023-12-12,182.37364
Africa,2023-12-13,182.37364
Africa,2023-12-14,182.37364
Africa,2023-12-15,182.37364
Africa,2023-12-16,182.37364
Africa,2023-12-17,182.37364
Africa,2023-12-18,182.37436
Africa,2023-12-19,182.37436
Africa,2023-12-20,182.37436
Africa,2023-12-21,182.37436
Africa,2023-12-22,182.37436
Africa,2023-12-23,182.37436
Africa,2023-12-24,182.37436
Africa,2023-12-25,182.37576
Africa,2023-12-26,182.37576
Africa,2023-12-27,182.37576
Africa,2023-12-28,182.37576
Africa,2023-12-29,182.37576
Africa,2023-12-30,182.37576
Africa,2023-12-31,182.37718
Africa,2024-01-01,182.38213
Africa,2024-01-02,182.38213
Africa,2024-01-03,182.38213
Africa,2024-01-04,182.38213
Africa,2024-01-05,182.38213
Africa,2024-01-06,182.38213
Africa,2024-01-07,182.38213
Africa,2024-01-08,182.38919
Africa,2024-01-09,182.38919
Africa,2024-01-10,182.38919
Africa,2024-01-11,182.38919
Africa,2024-01-12,182.38919
Africa,2024-01-13,182.3899
Africa,2024-01-14,182.3899
Africa,2024-01-15,182.3899
Africa,2024-01-16,182.3899
Africa,2024-01-17,182.3899
Africa,2024-01-18,182.3899
Africa,2024-01-19,182.3899
Africa,2024-01-20,182.3899
Africa,2024-01-21,182.3899
Africa,2024-01-22,182.39131
Africa,2024-01-23,182.39131
Africa,2024-01-24,182.39131
Africa,2024-01-25,182.39131
Africa,2024-01-26,182.39131
Africa,2024-01-27,182.39131
Africa,2024-01-28,182.39131
Africa,2024-01-29,182.39272
Africa,2024-01-30,182.39272
Africa,2024-01-31,182.39272
Africa,2024-02-01,182.39272
Africa,2024-02-02,182.39272
Africa,2024-02-03,182.39272
Africa,2024-02-04,182.39272
Africa,2024-02-05,182.39272
Africa,2024-02-06,182.39272
Africa,2024-02-07,182.39272
Africa,2024-02-08,182.39272
Africa,2024-02-09,182.39272
Africa,2024-02-10,182.39342
Africa,2024-02-11,182.39342
Africa,2024-02-12,182.39342
Africa,2024-02-13,182.39342
Africa,2024-02-14,182.39342
Africa,2024-02-15,182.39342
Africa,2024-02-16,182.39342
Africa,2024-02-17,182.39413
Africa,2024-02-18,182.39413
Africa,2024-02-19,182.39696
Africa,2024-02-20,182.39696
Africa,2024-02-21,182.39696
Africa,2024-02-22,182.39696
Africa,2024-02-23,182.39696
Africa,2024-02-24,182.39696
Africa,2024-02-25,182.39696
Africa,2024-02-26,182.39836
Africa,2024-02-27,182.39836
Africa,2024-02-28,182.39836
Africa,2024-02-29,182.39836
Africa,2024-03-01,182.39836
Africa,2024-03-02,182.39836
Africa,2024-03-03,182.39836
Africa,2024-03-04,182.39836
Africa,2024-03-05,182.39836
Africa,2024-03-06,182.39836
Africa,2024-03-07,182.39836
Africa,2024-03-08,182.39836
Africa,2024-03-09,182.39836
Africa,2024-03-10,182.39836
Africa,2024-03-11,182.39908
Africa,2024-03-12,182.39908
Africa,2024-03-13,182.39908
Africa,2024-03-14,182.39908
Africa,2024-03-15,182.39908
Africa,2024-03-16,182.39978
Africa,2024-03-17,182.39978
Africa,2024-03-18,182.39978
Africa,2024-03-19,182.39978
Africa,2024-03-20,182.39978
Africa,2024-03-21,182.39978
Africa,2024-03-22,182.39978
Africa,2024-03-23,182.39978
Africa,2024-03-24,182.39978
Africa,2024-03-25,182.40048
Africa,2024-03-26,182.40048
Africa,2024-03-27,182.40048
Africa,2024-03-28,182.40048
Africa,2024-03-29,182.40048
Africa,2024-03-30,182.40048
Africa,2024-03-31,182.40048
Africa,2024-04-01,182.4019
Africa,2024-04-02,182.4019
Africa,2024-04-03,182.4019
Africa,2024-04-04,182.4019
Africa,2024-04-05,182.4019
Africa,2024-04-06,182.4019
Africa,2024-04-07,182.4019
Africa,2024-04-08,182.4033
Africa,2024-04-09,182.4033
Africa,2024-04-10,182.4033
Africa,2024-04-11,182.4033
Africa,2024-04-12,182.4033
Africa,2024-04-13,182.4033
Africa,2024-04-14,182.4033
Africa,2024-04-15,182.40402
Africa,2024-04-16,182.40402
Africa,2024-04-17,182.40402
Africa,2024-04-18,182.40402
Africa,2024-04-19,182.40402
Africa,2024-04-20,182.40472
Africa,2024-04-21,182.40472
Africa,2024-04-22,182.40472
Africa,2024-04-23,182.40472
Africa,2024-04-24,182.40472
Africa,2024-04-25,182.40472
Africa,2024-04-26,182.40472
Africa,2024-04-27,182.40472
Africa,2024-04-28,182.40472
Africa,2024-04-29,182.40472
Africa,2024-04-30,182.40472
Africa,2024-05-01,182.40472
Africa,2024-05-02,182.40472
Africa,2024-05-03,182.40472
Africa,2024-05-04,182.40472
Africa,2024-05-05,182.40472
Africa,2024-05-06,182.40472
Africa,2024-05-07,182.40472
Africa,2024-05-08,182.40472
Africa,2024-05-09,182.40472
Africa,2024-05-10,182.40472
Africa,2024-05-11,182.40472
Africa,2024-05-12,182.40472
Africa,2024-05-13,182.40472
Africa,2024-05-14,182.40472
Africa,2024-05-15,182.40472
Africa,2024-05-16,182.40472
Africa,2024-05-17,182.40472
Africa,2024-05-18,182.40472
Africa,2024-05-19,182.40472
Africa,2024-05-20,182.40472
Africa,2024-05-21,182.40472
Africa,2024-05-22,182.40472
Africa,2024-05-23,182.40472
Africa,2024-05-24,182.40472
Africa,2024-05-25,182.40472
Africa,2024-05-26,182.40472
Africa,2024-05-27,182.40543
Africa,2024-05-28,182.40543
Africa,2024-05-29,182.40543
Africa,2024-05-30,182.40543
Africa,2024-05-31,182.40543
Africa,2024-06-01,182.40543
Africa,2024-06-02,182.40543
Africa,2024-06-03,182.40543
Africa,2024-06-04,182.40543
Africa,2024-06-05,182.40543
Africa,2024-06-06,182.40543
Africa,2024-06-07,182.40543
Africa,2024-06-08,182.40543
Africa,2024-06-09,182.40543
Africa,2024-06-10,182.40543
Africa,2024-06-11,182.40543
Africa,2024-06-12,182.40543
Africa,2024-06-13,182.40543
Africa,2024-06-14,182.40543
Africa,2024-06-15,182.40543
Africa,2024-06-16,182.40543
Africa,2024-06-17,182.40543
Africa,2024-06-18,182.40543
Africa,2024-06-19,182.40543
Africa,2024-06-20,182.40543
Africa,2024-06-21,182.40543
Africa,2024-06-22,182.40543
Africa,2024-06-23,182.40543
Africa,2024-06-24,182.40543
